x (nm),y (nm),u (V)
-475.1860904026195,192.07836028239717,-0.005219818862395961
-475.0424595119619,-9.610234782855082,0.10062590797085867
-474.86523519759174,-13.118950675154945,0.08120284322556541
-474.7024014608784,-5.0,0.15079764566401835
-474.68031469627795,-6.7962297211766725,0.12517460151905313
-474.5661937913764,5.045534059313955,0.14306515873913514
-474.48446646937015,-8.15191403833777,0.11177620040727154
-474.37565381510507,-168.24325802555674,-0.0012376740894270732
-474.2814249043251,-2.917012439729748,0.15013438428216838
-474.2447396065837,-4.15543978460061,0.15052204911525202
-474.2142433797196,-158.52820578199592,-0.0012385250564829599
-474.1686781151423,-148.70148173262965,-0.0011138980680397603
-474.16321829372424,-5.899613083611984,0.1363297332463113
-474.13050632706063,-138.7948349467998,-0.0008505329850153372
-474.1104412212201,0.0,0.14922308070682044
-474.1041994083718,-128.76899478278477,-0.000422375921727894
-474.0606463334873,-118.73080493152726,0.0002036522553074231
-474.0236101834262,-108.63465418571474,0.0010845594793249494
-473.98406534237887,-98.54056792135927,0.002292772902900471
-473.9690474578604,-11.379035954804442,0.08980659975309371
-473.94172027302,-88.42422357315567,0.003940648901643644
-473.9342899690379,47.593665263263155,0.09248540213260324
-473.8953022016564,-78.31930010671344,0.00617959194580069
-473.8115684505312,-68.1873336733386,0.009249707202454133
-473.66328816075634,-58.02351493143426,0.013510968404553382
-473.652915847093,-178.49620415674175,-0.0011019286841293281
-473.6167746930288,-7.030941098922195,0.12250424062794057
-473.6157862024778,-5.0,0.15078017489274628
-473.5683835496528,-197.9306935895064,-0.00041455338390326363
-473.54025882323646,-15.61545580553801,0.07108992704921763
-473.4546929402077,-9.622475185577406,0.10055521223148882
-473.3561450760192,-47.76587013177412,0.019579751148473372
-473.24208576204705,-4.007102746215906,0.15047285366028915
-473.2310112182049,-188.66044884588055,-0.0008201414477517498
-473.1297005670082,7.720605468704638,0.13977880761784198
-473.1116742010353,2.3589143976214038,0.14633564758986622
-473.10877856616133,-5.9509364039540085,0.13561957786048925
-473.02952000095974,-1.5494858073331077,0.14970916055458539
-472.87260176238556,-2.984841784448805,0.15015809917959663
-472.79528793098734,-8.304137895986273,0.11055342807237006
-472.7514619882229,11.143538755142055,0.13559294891231904
-472.7396149502445,-37.06655824725782,0.028882486047488585
-472.6950774319319,56.46551368635837,0.08242539985942032
-472.61212831166284,-5.0,0.15076289291894943
-472.4835912592058,-7.060308329292713,0.12222296917384624
-472.33373832314123,-11.069642721609288,0.09158555101361494
-472.13186562350006,-13.322922499796364,0.08021970325613835
-472.0692876633871,-3.96116125876902,0.1504655531647418
-472.05279754260243,15.91764715428642,0.12975689466038215
-472.0294214637812,0.0,0.14922361784159266
-471.9990355781125,-5.919100599048693,0.13606596200119012
-471.9468447500836,65.60969085127495,0.07242391182210171
-471.78320810197096,-22.981388667746362,0.05045157974139978
-471.7024969584103,-18.594409073301847,0.06157061281360478
-471.61872882154535,-9.616699506239929,0.10058598292509296
-471.5939307699064,4.912430762717221,0.1431926899788786
-471.5728798627229,-5.0,0.15079788576680353
-471.4877494614103,-2.7390306958140176,0.15008829942135465
-471.46644833982367,75.03114137585226,0.06255354007112883
-471.2449411289178,-6.798256294432189,0.12522664673287662
-471.2394768235339,84.58211407691982,0.053064038630669004
-471.101445866308,94.30434167664279,0.0439724629541591
-471.03538820284547,104.03505528440226,0.03550065034810935
-470.97759261664714,113.89528495934704,0.027594044657774732
-470.96447977558563,-8.063667468350998,0.11253227844970562
-470.94885900187995,-3.9348770462519154,0.15047471747385247
-470.94650053039896,-5.887635854414922,0.13649507552782802
-470.9148275484693,184.9818585035115,-0.005550230840223534
-470.8805852215105,123.73133722337782,0.02042419859105811
-470.7637612676665,2.280928664624413,0.1464171599422655
-470.7596023049192,-1.4337876485099459,0.14967743967413014
-470.70234162360015,133.71365059306282,0.013910721001129576
-470.5407524586036,-11.369509948348082,0.08984216335938892
-470.4958350975834,-5.0,0.15084095109076706
-470.30465937174284,-15.79128297543063,0.07044303673493661
-470.2842014102609,143.76720694056087,0.008126850363928944
-470.0164156757354,8.020420783061203,0.13934975574184097
-470.0065247391666,200.0,-0.006866808273068252
-469.88876136225286,-4.137567057979982,0.15055057779605455
-469.88253339619075,-5.748543865154246,0.13858979248447548
-469.8811879037939,-205.0,0.0
-469.8489487460954,0.0,0.14922325202370823
-469.7906934749309,-2.862247554773921,0.15013556523419988
-469.68319874532585,154.0396679513198,0.0030691775119187532
-469.67919130881216,-6.945711149500086,0.12338011776457551
-469.67439398005877,-9.552054737202823,0.100970599421594
-469.3879698737271,-13.348700784685388,0.08016828442721277
-469.347351444859,-5.0,0.1508376544741988
-468.90301747759577,164.58298058183075,-0.0011987349102732033
-468.87508307096687,-5.95424952721293,0.13550690307227206
-468.843896529057,-3.939996521566466,0.150483187248947
-468.83796867291386,34.59768364307589,0.10711187455700917
-468.82832201364675,-1.5446006211718764,0.14971314793741416
-468.8131923984748,-8.173635677007702,0.11158568819065061
-468.72266425458486,1.819098429094952,0.14697217043169675
-468.6304680289476,175.52256082239606,-0.004393864521916364
-468.48857853744954,11.541426527158706,0.13498387002300902
-468.45903876847115,-11.31348509553088,0.0901827417129082
-468.43158194138323,4.626864033194293,0.14350167247067822
-468.2976725625912,-5.0,0.15081436031459114
